# r=8.000000e+02
# M=2.700298e+00
# u/M:0 Reh/M:1 Imh/M:2 Redh:3 Imdh:4 Momega:5 A/M:6 phi:7 t:8
1.838494e+03 -5.786742e-02 1.265853e-01 -7.167806e-03 -3.346828e-03 5.730019e-02 1.391850e-01 9.224821e+01 5.794160e+03
1.839191e+03 -5.281731e-02 1.288202e-01 -7.296543e-03 -3.060562e-03 5.724995e-02 1.392276e-01 9.228788e+01 5.796040e+03
1.839887e+03 -4.768134e-02 1.308534e-01 -7.413893e-03 -2.769089e-03 5.719851e-02 1.392700e-01 9.232755e+01 5.797920e+03
1.840583e+03 -4.246754e-02 1.326815e-01 -7.519656e-03 -2.472874e-03 5.714587e-02 1.393121e-01 9.236722e+01 5.799800e+03
1.841279e+03 -3.718406e-02 1.343012e-01 -7.613647e-03 -2.172391e-03 5.709210e-02 1.393538e-01 9.240688e+01 5.801680e+03
1.841976e+03 -3.183919e-02 1.357099e-01 -7.695702e-03 -1.868123e-03 5.703747e-02 1.393948e-01 9.244654e+01 5.803560e+03
1.842672e+03 -2.644129e-02 1.369050e-01 -7.765676e-03 -1.560564e-03 5.698250e-02 1.394350e-01 9.248620e+01 5.805440e+03
1.843368e+03 -2.099885e-02 1.378844e-01 -7.823446e-03 -1.250212e-03 5.692789e-02 1.394742e-01 9.252585e+01 5.807320e+03
1.844064e+03 -1.552043e-02 1.386463e-01 -7.868910e-03 -9.375722e-04 5.687438e-02 1.395123e-01 9.256550e+01 5.809200e+03
1.844760e+03 -1.001463e-02 1.391893e-01 -7.901987e-03 -6.231533e-04 5.682274e-02 1.395491e-01 9.260516e+01 5.811080e+03
1.845457e+03 -4.490141e-03 1.395123e-01 -7.922616e-03 -3.074680e-04 5.677365e-02 1.395846e-01 9.264481e+01 5.812960e+03
1.846153e+03 1.044348e-03 1.396148e-01 -7.930761e-03 8.970701e-06 5.672772e-02 1.396187e-01 9.268446e+01 5.814840e+03
1.846849e+03 6.580113e-03 1.394962e-01 -7.926403e-03 3.256484e-04 5.668543e-02 1.396513e-01 9.272412e+01 5.816720e+03
1.847545e+03 1.210843e-02 1.391566e-01 -7.909548e-03 6.420528e-04 5.664714e-02 1.396824e-01 9.276378e+01 5.818600e+03
1.848242e+03 1.762057e-02 1.385964e-01 -7.880219e-03 9.576728e-04 5.661315e-02 1.397120e-01 9.280344e+01 5.820480e+03
1.848938e+03 2.310786e-02 1.378164e-01 -7.838462e-03 1.272002e-03 5.658388e-02 1.397402e-01 9.284311e+01 5.822360e+03
1.849634e+03 2.856164e-02 1.368175e-01 -7.784343e-03 1.584536e-03 5.655986e-02 1.397669e-01 9.288278e+01 5.824240e+03
1.850330e+03 3.397330e-02 1.356012e-01 -7.717945e-03 1.894777e-03 5.654169e-02 1.397923e-01 9.292247e+01 5.826120e+03
1.851026e+03 3.933432e-02 1.341694e-01 -7.639373e-03 2.202234e-03 5.652995e-02 1.398163e-01 9.296216e+01 5.828000e+03
1.851723e+03 4.463623e-02 1.325240e-01 -7.548746e-03 2.506422e-03 5.652516e-02 1.398392e-01 9.300187e+01 5.829880e+03
1.852419e+03 4.987068e-02 1.306676e-01 -7.446205e-03 2.806860e-03 5.652778e-02 1.398610e-01 9.304158e+01 5.831760e+03
1.853115e+03 5.502939e-02 1.286029e-01 -7.331905e-03 3.103079e-03 5.653822e-02 1.398819e-01 9.308131e+01 5.833640e+03
1.853811e+03 6.010422e-02 1.263331e-01 -7.206017e-03 3.394616e-03 5.655677e-02 1.399020e-01 9.312105e+01 5.835520e+03
1.854508e+03 6.508715e-02 1.238616e-01 -7.068730e-03 3.681016e-03 5.658342e-02 1.399215e-01 9.316081e+01 5.837400e+03
1.855204e+03 6.997028e-02 1.211921e-01 -6.920246e-03 3.961833e-03 5.661779e-02 1.399406e-01 9.320058e+01 5.839280e+03
1.855900e+03 7.474589e-02 1.183286e-01 -6.760783e-03 4.236631e-03 5.665908e-02 1.399593e-01 9.324037e+01 5.841160e+03
1.856596e+03 7.940638e-02 1.152756e-01 -6.590571e-03 4.504982e-03 5.670628e-02 1.399780e-01 9.328018e+01 5.843040e+03
1.857292e+03 8.394435e-02 1.120377e-01 -6.409859e-03 4.766470e-03 5.675829e-02 1.399967e-01 9.332001e+01 5.844920e+03
1.857989e+03 8.835254e-02 1.086197e-01 -6.218904e-03 5.020686e-03 5.681405e-02 1.400158e-01 9.335985e+01 5.846800e+03
1.858685e+03 9.262391e-02 1.050270e-01 -6.017980e-03 5.267234e-03 5.687263e-02 1.400352e-01 9.339971e+01 5.848680e+03
1.859381e+03 9.675160e-02 1.012650e-01 -5.807373e-03 5.505727e-03 5.693313e-02 1.400552e-01 9.343959e+01 5.850560e+03
1.860077e+03 1.007290e-01 9.733939e-02 -5.587383e-03 5.735791e-03 5.699465e-02 1.400760e-01 9.347949e+01 5.852440e+03
1.860773e+03 1.045495e-01 9.325631e-02 -5.358323e-03 5.957061e-03 5.705636e-02 1.400976e-01 9.351941e+01 5.854320e+03
1.861470e+03 1.082071e-01 8.902197e-02 -5.120518e-03 6.169185e-03 5.711740e-02 1.401203e-01 9.355935e+01 5.856200e+03
1.862166e+03 1.116957e-01 8.464286e-02 -4.874307e-03 6.371820e-03 5.717701e-02 1.401440e-01 9.359931e+01 5.858080e+03
1.862862e+03 1.150096e-01 8.012574e-02 -4.620042e-03 6.564639e-03 5.723455e-02 1.401690e-01 9.363928e+01 5.859960e+03
1.863558e+03 1.181433e-01 7.547757e-02 -4.358087e-03 6.747324e-03 5.728952e-02 1.401952e-01 9.367927e+01 5.861840e+03
1.864255e+03 1.210915e-01 7.070552e-02 -4.088819e-03 6.919570e-03 5.734159e-02 1.402227e-01 9.371928e+01 5.863720e+03
1.864951e+03 1.238492e-01 6.581699e-02 -3.812629e-03 7.081088e-03 5.739050e-02 1.402516e-01 9.375931e+01 5.865600e+03
1.865647e+03 1.264119e-01 6.081956e-02 -3.529919e-03 7.231599e-03 5.743605e-02 1.402818e-01 9.379935e+01 5.867480e+03
1.866343e+03 1.287751e-01 5.572101e-02 -3.241104e-03 7.370840e-03 5.747798e-02 1.403134e-01 9.383940e+01 5.869360e+03
1.867039e+03 1.309346e-01 5.052929e-02 -2.946612e-03 7.498563e-03 5.751604e-02 1.403463e-01 9.387948e+01 5.871240e+03
1.867736e+03 1.328867e-01 4.525253e-02 -2.646882e-03 7.614535e-03 5.754997e-02 1.403804e-01 9.391956e+01 5.873120e+03
1.868432e+03 1.346278e-01 3.989900e-02 -2.342366e-03 7.718541e-03 5.757961e-02 1.404158e-01 9.395966e+01 5.875000e+03
1.869128e+03 1.361549e-01 3.447713e-02 -2.033524e-03 7.810379e-03 5.760491e-02 1.404522e-01 9.399977e+01 5.876880e+03
1.869824e+03 1.374649e-01 2.899548e-02 -1.720831e-03 7.889868e-03 5.762602e-02 1.404897e-01 9.403990e+01 5.878760e+03
1.870521e+03 1.385555e-01 2.346272e-02 -1.404767e-03 7.956844e-03 5.764324e-02 1.405280e-01 9.408003e+01 5.880640e+03
1.871217e+03 1.394244e-01 1.788764e-02 -1.085824e-03 8.011163e-03 5.765697e-02 1.405672e-01 9.412018e+01 5.882520e+03
1.871913e+03 1.400698e-01 1.227912e-02 -7.645000e-04 8.052699e-03 5.766765e-02 1.406070e-01 9.416034e+01 5.884400e+03
1.872609e+03 1.404902e-01 6.646120e-03 -4.413028e-04 8.081347e-03 5.767570e-02 1.406474e-01 9.420051e+01 5.886280e+03
1.873305e+03 1.406845e-01 9.976668e-04 -1.167451e-04 8.097020e-03 5.768155e-02 1.406881e-01 9.424069e+01 5.888160e+03
1.874002e+03 1.406520e-01 -4.657160e-03 2.086541e-04 8.099657e-03 5.768566e-02 1.407290e-01 9.428088e+01 5.890040e+03
1.874698e+03 1.403921e-01 -1.030924e-02 5.343711e-04 8.089211e-03 5.768861e-02 1.407701e-01 9.432108e+01 5.891920e+03
1.875394e+03 1.399049e-01 -1.594945e-02 8.598775e-04 8.065663e-03 5.769121e-02 1.408111e-01 9.436129e+01 5.893800e+03
1.876090e+03 1.391907e-01 -2.156862e-02 1.184642e-03 8.029011e-03 5.769442e-02 1.408519e-01 9.440151e+01 5.895680e+03
1.876787e+03 1.382503e-01 -2.715762e-02 1.508132e-03 7.979278e-03 5.769940e-02 1.408924e-01 9.444175e+01 5.897560e+03
1.877483e+03 1.370846e-01 -3.270734e-02 1.829812e-03 7.916506e-03 5.770736e-02 1.409325e-01 9.448199e+01 5.899440e+03
1.878179e+03 1.356952e-01 -3.820869e-02 2.149147e-03 7.840762e-03 5.771951e-02 1.409719e-01 9.452225e+01 5.901320e+03
1.878875e+03 1.340838e-01 -4.365265e-02 2.465604e-03 7.752133e-03 5.773701e-02 1.410107e-01 9.456252e+01 5.903200e+03
1.879571e+03 1.322527e-01 -4.903027e-02 2.778647e-03 7.650728e-03 5.776083e-02 1.410487e-01 9.460280e+01 5.905080e+03
1.880268e+03 1.302045e-01 -5.433267e-02 3.087749e-03 7.536678e-03 5.779165e-02 1.410859e-01 9.464310e+01 5.906960e+03
1.880964e+03 1.279420e-01 -5.955107e-02 3.392381e-03 7.410134e-03 5.782979e-02 1.411222e-01 9.468341e+01 5.908840e+03
1.881660e+03 1.254685e-01 -6.467682e-02 3.692022e-03 7.271269e-03 5.787510e-02 1.411575e-01 9.472374e+01 5.910720e+03
1.882356e+03 1.227879e-01 -6.970138e-02 3.986153e-03 7.120280e-03 5.792703e-02 1.411919e-01 9.476408e+01 5.912600e+03
1.883053e+03 1.199039e-01 -7.461637e-02 4.274265e-03 6.957382e-03 5.798476e-02 1.412252e-01 9.480444e+01 5.914480e+03
1.883749e+03 1.168212e-01 -7.941355e-02 4.555855e-03 6.782811e-03 5.804728e-02 1.412576e-01 9.484481e+01 5.916360e+03
1.884445e+03 1.135442e-01 -8.408487e-02 4.830429e-03 6.596826e-03 5.811351e-02 1.412889e-01 9.488520e+01 5.918240e+03
1.885141e+03 1.100783e-01 -8.862246e-02 5.097502e-03 6.399707e-03 5.818237e-02 1.413194e-01 9.492561e+01 5.920120e+03
1.885837e+03 1.064286e-01 -9.301864e-02 5.356601e-03 6.191752e-03 5.825289e-02 1.413489e-01 9.496604e+01 5.922000e+03
1.886534e+03 1.026010e-01 -9.726597e-02 5.607262e-03 5.973284e-03 5.832425e-02 1.413777e-01 9.500649e+01 5.923880e+03
1.887230e+03 9.860157e-02 -1.013572e-01 5.849039e-03 5.744641e-03 5.839567e-02 1.414056e-01 9.504696e+01 5.925760e+03
1.887926e+03 9.443656e-02 -1.052854e-01 6.081495e-03 5.506185e-03 5.846638e-02 1.414330e-01 9.508744e+01 5.927640e+03
1.888622e+03 9.011267e-02 -1.090439e-01 6.304211e-03 5.258295e-03 5.853554e-02 1.414597e-01 9.512795e+01 5.929520e+03
1.889318e+03 8.563684e-02 -1.126261e-01 6.516784e-03 5.001369e-03 5.860230e-02 1.414861e-01 9.516847e+01 5.931400e+03
1.890015e+03 8.101628e-02 -1.160259e-01 6.718826e-03 4.735821e-03 5.866593e-02 1.415120e-01 9.520902e+01 5.933280e+03
1.890711e+03 7.625847e-02 -1.192375e-01 6.909971e-03 4.462085e-03 5.872587e-02 1.415378e-01 9.524958e+01 5.935160e+03
1.891407e+03 7.137115e-02 -1.222553e-01 7.089868e-03 4.180609e-03 5.878180e-02 1.415635e-01 9.529016e+01 5.937040e+03
1.892103e+03 6.636227e-02 -1.250741e-01 7.258188e-03 3.891856e-03 5.883354e-02 1.415891e-01 9.533076e+01 5.938920e+03
1.892800e+03 6.124003e-02 -1.276889e-01 7.414624e-03 3.596303e-03 5.888088e-02 1.416150e-01 9.537138e+01 5.940800e+03
1.893496e+03 5.601282e-02 -1.300952e-01 7.558888e-03 3.294440e-03 5.892350e-02 1.416410e-01 9.541201e+01 5.942680e+03
1.894192e+03 5.068924e-02 -1.322887e-01 7.690715e-03 2.986768e-03 5.896095e-02 1.416675e-01 9.545266e+01 5.944560e+03
1.894888e+03 4.527804e-02 -1.342655e-01 7.809862e-03 2.673800e-03 5.899258e-02 1.416945e-01 9.549332e+01 5.946440e+03
1.895584e+03 3.978816e-02 -1.360222e-01 7.916109e-03 2.356056e-03 5.901769e-02 1.417220e-01 9.553400e+01 5.948320e+03
1.896281e+03 3.422867e-02 -1.375556e-01 8.009258e-03 2.034067e-03 5.903565e-02 1.417503e-01 9.557469e+01 5.950200e+03
1.896977e+03 2.860877e-02 -1.388629e-01 8.089138e-03 1.708367e-03 5.904602e-02 1.417793e-01 9.561540e+01 5.952080e+03
1.897673e+03 2.293778e-02 -1.399418e-01 8.155599e-03 1.379502e-03 5.904879e-02 1.418092e-01 9.565611e+01 5.953960e+03
1.898369e+03 1.722511e-02 -1.407901e-01 8.208516e-03 1.048018e-03 5.904433e-02 1.418399e-01 9.569683e+01 5.955840e+03
1.899066e+03 1.148025e-02 -1.414063e-01 8.247786e-03 7.144681e-04 5.903325e-02 1.418715e-01 9.573757e+01 5.957720e+03
1.899762e+03 5.712751e-03 -1.417891e-01 8.273334e-03 3.794073e-04 5.901625e-02 1.419041e-01 9.577831e+01 5.959600e+03
1.900458e+03 -6.779180e-05 -1.419377e-01 8.285105e-03 4.339334e-05 5.899390e-02 1.419377e-01 9.581905e+01 5.961480e+03
1.901154e+03 -5.851748e-03 -1.418515e-01 8.283070e-03 -2.930160e-04 5.896664e-02 1.419722e-01 9.585981e+01 5.963360e+03
1.901850e+03 -1.162948e-02 -1.415306e-01 8.267221e-03 -6.292622e-04 5.893477e-02 1.420076e-01 9.590056e+01 5.965240e+03
1.902547e+03 -1.739135e-02 -1.409752e-01 8.237575e-03 -9.647884e-04 5.889837e-02 1.420439e-01 9.594132e+01 5.967120e+03
1.903243e+03 -2.312774e-02 -1.401860e-01 8.194172e-03 -1.299039e-03 5.885740e-02 1.420809e-01 9.598208e+01 5.969000e+03
1.903939e+03 -2.882907e-02 -1.391640e-01 8.137074e-03 -1.631462e-03 5.881180e-02 1.421188e-01 9.602285e+01 5.970880e+03
1.904635e+03 -3.448581e-02 -1.379109e-01 8.066366e-03 -1.961508e-03 5.876175e-02 1.421572e-01 9.606361e+01 5.972760e+03
1.905332e+03 -4.008850e-02 -1.364283e-01 7.982157e-03 -2.288633e-03 5.870781e-02 1.421962e-01 9.610437e+01 5.974640e+03
1.906028e+03 -4.562775e-02 -1.347186e-01 7.884575e-03 -2.612297e-03 5.865090e-02 1.422357e-01 9.614514e+01 5.976520e+03
1.906724e+03 -5.109429e-02 -1.327843e-01 7.773774e-03 -2.931967e-03 5.859222e-02 1.422754e-01 9.618590e+01 5.978400e+03
1.907420e+03 -5.647896e-02 -1.306284e-01 7.649927e-03 -3.247113e-03 5.853295e-02 1.423153e-01 9.622667e+01 5.980280e+03
1.908116e+03 -6.177270e-02 -1.282543e-01 7.513228e-03 -3.557216e-03 5.847416e-02 1.423553e-01 9.626743e+01 5.982160e+03
1.908813e+03 -6.696663e-02 -1.256656e-01 7.363893e-03 -3.861762e-03 5.841676e-02 1.423951e-01 9.630819e+01 5.984040e+03
1.909509e+03 -7.205200e-02 -1.228664e-01 7.202158e-03 -4.160245e-03 5.836149e-02 1.424347e-01 9.634895e+01 5.985920e+03
1.910205e+03 -7.702026e-02 -1.198611e-01 7.028280e-03 -4.452169e-03 5.830898e-02 1.424739e-01 9.638972e+01 5.987800e+03
1.910901e+03 -8.186302e-02 -1.166545e-01 6.842533e-03 -4.737047e-03 5.825985e-02 1.425126e-01 9.643048e+01 5.989680e+03
1.911598e+03 -8.657209e-02 -1.132517e-01 6.645214e-03 -5.014404e-03 5.821468e-02 1.425506e-01 9.647124e+01 5.991560e+03
1.912294e+03 -9.113952e-02 -1.096579e-01 6.436637e-03 -5.283775e-03 5.817410e-02 1.425878e-01 9.651201e+01 5.993440e+03
1.912990e+03 -9.555755e-02 -1.058791e-01 6.217132e-03 -5.544706e-03 5.813875e-02 1.426241e-01 9.655278e+01 5.995320e+03
1.913686e+03 -9.981868e-02 -1.019212e-01 5.987052e-03 -5.796758e-03 5.810926e-02 1.426594e-01 9.659355e+01 5.997200e+03
1.914382e+03 -1.039157e-01 -9.779055e-02 5.746762e-03 -6.039504e-03 5.808619e-02 1.426936e-01 9.663433e+01 5.999080e+03
1.915079e+03 -1.078415e-01 -9.349383e-02 5.496648e-03 -6.272529e-03 5.807003e-02 1.427266e-01 9.667512e+01 6.000960e+03
1.915775e+03 -1.115895e-01 -8.903795e-02 5.237109e-03 -6.495436e-03 5.806113e-02 1.427584e-01 9.671591e+01 6.002840e+03
1.916471e+03 -1.151531e-01 -8.443011e-02 4.968562e-03 -6.707840e-03 5.805982e-02 1.427890e-01 9.675671e+01 6.004720e+03
1.917167e+03 -1.185264e-01 -7.967776e-02 4.691438e-03 -6.909373e-03 5.806633e-02 1.428182e-01 9.679752e+01 6.006600e+03
1.917863e+03 -1.217033e-01 -7.478862e-02 4.406182e-03 -7.099683e-03 5.808088e-02 1.428462e-01 9.683835e+01 6.008480e+03
1.918560e+03 -1.246785e-01 -6.977064e-02 4.113255e-03 -7.278436e-03 5.810353e-02 1.428729e-01 9.687919e+01 6.010360e+03
1.919256e+03 -1.274467e-01 -6.463199e-02 3.813129e-03 -7.445312e-03 5.813414e-02 1.428984e-01 9.692004e+01 6.012240e+03
1.919952e+03 -1.300031e-01 -5.938107e-02 3.506289e-03 -7.600012e-03 5.817228e-02 1.429228e-01 9.696091e+01 6.014120e+03
1.920648e+03 -1.323431e-01 -5.402648e-02 3.193234e-03 -7.742255e-03 5.821734e-02 1.429460e-01 9.700179e+01 6.016000e+03
1.921345e+03 -1.344627e-01 -4.857701e-02 2.874473e-03 -7.871776e-03 5.826858e-02 1.429683e-01 9.704269e+01 6.017880e+03
1.922041e+03 -1.363579e-01 -4.304161e-02 2.550526e-03 -7.988333e-03 5.832525e-02 1.429897e-01 9.708362e+01 6.019760e+03
1.922737e+03 -1.380254e-01 -3.742942e-02 2.221923e-03 -8.091704e-03 5.838668e-02 1.430104e-01 9.712456e+01 6.021640e+03
1.923433e+03 -1.394620e-01 -3.174971e-02 1.889202e-03 -8.181687e-03 5.845219e-02 1.430304e-01 9.716553e+01 6.023520e+03
1.924129e+03 -1.406652e-01 -2.601189e-02 1.552910e-03 -8.258101e-03 5.852104e-02 1.430501e-01 9.720652e+01 6.025400e+03
1.924826e+03 -1.416326e-01 -2.022548e-02 1.213601e-03 -8.320789e-03 5.859240e-02 1.430694e-01 9.724753e+01 6.027280e+03
1.925522e+03 -1.423623e-01 -1.440011e-02 8.718320e-04 -8.369613e-03 5.866537e-02 1.430887e-01 9.728856e+01 6.029160e+03
1.926218e+03 -1.428528e-01 -8.545501e-03 5.281677e-04 -8.404461e-03 5.873907e-02 1.431081e-01 9.732962e+01 6.031040e+03
1.926914e+03 -1.431029e-01 -2.671439e-03 1.831748e-04 -8.425241e-03 5.881264e-02 1.431278e-01 9.737071e+01 6.032920e+03
1.927611e+03 -1.431119e-01 3.212235e-03 -1.625766e-04 -8.431887e-03 5.888526e-02 1.431479e-01 9.741181e+01 6.034800e+03
1.928307e+03 -1.428795e-01 9.095638e-03 -5.085153e-04 -8.424352e-03 5.895610e-02 1.431687e-01 9.745295e+01 6.036680e+03
1.929003e+03 -1.424058e-01 1.496886e-02 -8.540689e-04 -8.402614e-03 5.902435e-02 1.431904e-01 9.749410e+01 6.038560e+03
1.929699e+03 -1.416912e-01 2.082200e-02 -1.198666e-03 -8.366676e-03 5.908921e-02 1.432130e-01 9.753528e+01 6.040440e+03
1.930395e+03 -1.407366e-01 2.664515e-02 -1.541735e-03 -8.316562e-03 5.915001e-02 1.432367e-01 9.757648e+01 6.042320e+03
1.931092e+03 -1.395433e-01 3.242842e-02 -1.882709e-03 -8.252318e-03 5.920626e-02 1.432617e-01 9.761771e+01 6.044200e+03
1.931788e+03 -1.381128e-01 3.816199e-02 -2.221020e-03 -8.174014e-03 5.925771e-02 1.432881e-01 9.765896e+01 6.046080e+03
1.932484e+03 -1.364474e-01 4.383607e-02 -2.556107e-03 -8.081744e-03 5.930434e-02 1.433160e-01 9.770022e+01 6.047960e+03
1.933180e+03 -1.345493e-01 4.944094e-02 -2.887412e-03 -7.975621e-03 5.934629e-02 1.433455e-01 9.774151e+01 6.049840e+03
1.933877e+03 -1.324215e-01 5.496700e-02 -3.214380e-03 -7.855784e-03 5.938386e-02 1.433765e-01 9.778282e+01 6.051720e+03
1.934573e+03 -1.300672e-01 6.040472e-02 -3.536464e-03 -7.722392e-03 5.941738e-02 1.434092e-01 9.782415e+01 6.053600e+03
1.935269e+03 -1.274899e-01 6.574471e-02 -3.853119e-03 -7.575626e-03 5.944718e-02 1.434435e-01 9.786549e+01 6.055480e+03
1.935965e+03 -1.246936e-01 7.097770e-02 -4.163810e-03 -7.415690e-03 5.947351e-02 1.434794e-01 9.790685e+01 6.057360e+03
1.936661e+03 -1.216828e-01 7.609458e-02 -4.468005e-03 -7.242808e-03 5.949654e-02 1.435168e-01 9.794822e+01 6.059240e+03
1.937358e+03 -1.184620e-01 8.108640e-02 -4.765181e-03 -7.057227e-03 5.951648e-02 1.435557e-01 9.798961e+01 6.061120e+03
1.938054e+03 -1.150364e-01 8.594439e-02 -5.054823e-03 -6.859217e-03 5.953362e-02 1.435960e-01 9.803102e+01 6.063000e+03
1.938750e+03 -1.114115e-01 9.065996e-02 -5.336424e-03 -6.649068e-03 5.954843e-02 1.436375e-01 9.807244e+01 6.064880e+03
1.939446e+03 -1.075929e-01 9.522477e-02 -5.609486e-03 -6.427092e-03 5.956148e-02 1.436802e-01 9.811386e+01 6.066760e+03
1.940143e+03 -1.035868e-01 9.963068e-02 -5.873520e-03 -6.193627e-03 5.957334e-02 1.437237e-01 9.815531e+01 6.068640e+03
1.940839e+03 -9.939978e-02 1.038698e-01 -6.128049e-03 -5.949027e-03 5.958454e-02 1.437680e-01 9.819676e+01 6.070520e+03
1.941535e+03 -9.503852e-02 1.079344e-01 -6.372608e-03 -5.693674e-03 5.959550e-02 1.438129e-01 9.823822e+01 6.072400e+03
1.942231e+03 -9.051016e-02 1.118173e-01 -6.606742e-03 -5.427967e-03 5.960651e-02 1.438582e-01 9.827969e+01 6.074280e+03
1.942927e+03 -8.582214e-02 1.155113e-01 -6.830013e-03 -5.152329e-03 5.961781e-02 1.439037e-01 9.832118e+01 6.076160e+03
1.943624e+03 -8.098219e-02 1.190095e-01 -7.041996e-03 -4.867205e-03 5.962969e-02 1.439493e-01 9.836267e+01 6.078040e+03
1.944320e+03 -7.599832e-02 1.223057e-01 -7.242283e-03 -4.573058e-03 5.964255e-02 1.439946e-01 9.840418e+01 6.079920e+03
1.945016e+03 -7.087883e-02 1.253936e-01 -7.430482e-03 -4.270375e-03 5.965693e-02 1.440395e-01 9.844569e+01 6.081800e+03
1.945712e+03 -6.563230e-02 1.282675e-01 -7.606221e-03 -3.959662e-03 5.967349e-02 1.440839e-01 9.848722e+01 6.083680e+03
1.946408e+03 -6.026753e-02 1.309220e-01 -7.769147e-03 -3.641441e-03 5.969282e-02 1.441275e-01 9.852876e+01 6.085560e+03
1.947105e+03 -5.479360e-02 1.333519e-01 -7.918927e-03 -3.316258e-03 5.971538e-02 1.441703e-01 9.857031e+01 6.087440e+03
1.947801e+03 -4.921977e-02 1.355526e-01 -8.055251e-03 -2.984671e-03 5.974141e-02 1.442120e-01 9.861187e+01 6.089320e+03
1.948497e+03 -4.355555e-02 1.375199e-01 -8.177831e-03 -2.647257e-03 5.977092e-02 1.442526e-01 9.865344e+01 6.091200e+03
1.949193e+03 -3.781062e-02 1.392499e-01 -8.286404e-03 -2.304606e-03 5.980368e-02 1.442920e-01 9.869503e+01 6.093080e+03
1.949890e+03 -3.199483e-02 1.407392e-01 -8.380731e-03 -1.957324e-03 5.983935e-02 1.443301e-01 9.873663e+01 6.094960e+03
1.950586e+03 -2.611821e-02 1.419847e-01 -8.460601e-03 -1.606027e-03 5.987751e-02 1.443669e-01 9.877825e+01 6.096840e+03
1.951282e+03 -2.019090e-02 1.429838e-01 -8.525827e-03 -1.251343e-03 5.991788e-02 1.444024e-01 9.881989e+01 6.098720e+03
1.951978e+03 -1.422319e-02 1.437345e-01 -8.576253e-03 -8.939076e-04 5.996043e-02 1.444365e-01 9.886154e+01 6.100600e+03
1.952674e+03 -8.225442e-03 1.442349e-01 -8.611749e-03 -5.343660e-04 6.000538e-02 1.444693e-01 9.890320e+01 6.102480e+03
1.953371e+03 -2.208117e-03 1.444839e-01 -8.632215e-03 -1.733677e-04 6.005294e-02 1.445008e-01 9.894489e+01 6.104360e+03
1.954067e+03 3.818271e-03 1.444807e-01 -8.637577e-03 1.884325e-04 6.010302e-02 1.445312e-01 9.898659e+01 6.106240e+03
1.954763e+03 9.843166e-03 1.442250e-01 -8.627793e-03 5.503782e-04 6.015514e-02 1.445605e-01 9.902831e+01 6.108120e+03
1.955459e+03 1.585599e-02 1.437168e-01 -8.602849e-03 9.118113e-04 6.020844e-02 1.445888e-01 9.907005e+01 6.110000e+03
1.956156e+03 2.184617e-02 1.429567e-01 -8.562759e-03 1.272076e-03 6.026196e-02 1.446163e-01 9.911181e+01 6.111880e+03
1.956852e+03 2.780315e-02 1.419459e-01 -8.507567e-03 1.630517e-03 6.031490e-02 1.446432e-01 9.915359e+01 6.113760e+03
1.957548e+03 3.371642e-02 1.406857e-01 -8.437345e-03 1.986484e-03 6.036662e-02 1.446695e-01 9.919539e+01 6.115640e+03
1.958244e+03 3.957552e-02 1.391782e-01 -8.352194e-03 2.339333e-03 6.041669e-02 1.446956e-01 9.923721e+01 6.117520e+03
1.958940e+03 4.537007e-02 1.374258e-01 -8.252242e-03 2.688424e-03 6.046476e-02 1.447214e-01 9.927904e+01 6.119400e+03
1.959637e+03 5.108980e-02 1.354312e-01 -8.137645e-03 3.033127e-03 6.051052e-02 1.447473e-01 9.932090e+01 6.121280e+03
1.960333e+03 5.672456e-02 1.331978e-01 -8.008586e-03 3.372820e-03 6.055365e-02 1.447734e-01 9.936277e+01 6.123160e+03
1.961029e+03 6.226432e-02 1.307293e-01 -7.865274e-03 3.706890e-03 6.059372e-02 1.447999e-01 9.940466e+01 6.125040e+03
1.961725e+03 6.769921e-02 1.280298e-01 -7.707944e-03 4.034738e-03 6.063010e-02 1.448268e-01 9.944657e+01 6.126920e+03
1.962422e+03 7.301956e-02 1.251038e-01 -7.536856e-03 4.355774e-03 6.066192e-02 1.448545e-01 9.948850e+01 6.128800e+03
1.963118e+03 7.821584e-02 1.219564e-01 -7.352294e-03 4.669424e-03 6.068806e-02 1.448830e-01 9.953043e+01 6.130680e+03
1.963814e+03 8.327877e-02 1.185928e-01 -7.154564e-03 4.975128e-03 6.070733e-02 1.449124e-01 9.957239e+01 6.132560e+03
1.964510e+03 8.819927e-02 1.150188e-01 -6.943998e-03 5.272341e-03 6.071860e-02 1.449429e-01 9.961435e+01 6.134440e+03
1.965206e+03 9.296850e-02 1.112405e-01 -6.720947e-03 5.560536e-03 6.072104e-02 1.449744e-01 9.965633e+01 6.136320e+03
1.965903e+03 9.757789e-02 1.072643e-01 -6.485785e-03 5.839201e-03 6.071416e-02 1.450072e-01 9.969831e+01 6.138200e+03
1.966599e+03 1.020191e-01 1.030972e-01 -6.238907e-03 6.107844e-03 6.069791e-02 1.450411e-01 9.974031e+01 6.140080e+03
1.967295e+03 1.062841e-01 9.874618e-02 -5.980727e-03 6.365991e-03 6.067267e-02 1.450763e-01 9.978232e+01 6.141960e+03
1.967991e+03 1.103652e-01 9.421882e-02 -5.711678e-03 6.613186e-03 6.063928e-02 1.451126e-01 9.982433e+01 6.143840e+03
1.968688e+03 1.142550e-01 8.952288e-02 -5.432215e-03 6.848993e-03 6.059896e-02 1.451501e-01 9.986634e+01 6.145720e+03
