# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-2.381129635639445041e+01 4.367211413047073507e-04 7.299239708845946684e-05 2.511962661736594771e-01 4.427790027713662227e-04 -6.448791873551190434e+00 3.583999999999999773e+02
-2.263827582853519615e+01 6.405796424917638461e-04 -1.139048598655896152e-05 1.045903625856450248e-01 6.406809046209242017e-04 -6.265405651119915653e+00 3.616000000000000227e+02
-2.146525530067596321e+01 7.866094253040193957e-04 -6.287866901737210374e-05 3.364921296009629886e-02 7.891185684005388784e-04 -6.203418588892784413e+00 3.648000000000000114e+02
-2.029223477281673027e+01 9.329204356376629391e-04 -9.051645701796145105e-05 1.736312155308025393e-02 9.373013219992015841e-04 -6.186463216022915823e+00 3.680000000000000000e+02
-1.911921424495749733e+01 1.166688316609034489e-03 -1.412719211678983584e-04 9.811143666656181248e-03 1.175210357264813970e-03 -6.162683992873827954e+00 3.711999999999999886e+02
-1.794619371709826439e+01 1.609648257051572717e-03 -1.936648205329251013e-04 -1.556406328463942786e-02 1.621256788464189077e-03 -6.163445870177388208e+00 3.743999999999999773e+02
-1.677317318923901013e+01 2.432395840483989654e-03 -2.047722669591843698e-04 -2.577359257096133172e-02 2.441000042220281552e-03 -6.199197924333392784e+00 3.776000000000000227e+02
-1.560015266137977719e+01 3.839801067757485278e-03 -2.278654860876247966e-04 -1.109283701462220918e-02 3.846556241588243441e-03 -6.223911776502224491e+00 3.808000000000000114e+02
-1.442713213352054424e+01 6.193080755266463198e-03 -3.593729108245304364e-04 2.582707187124545951e-03 6.203498861955751564e-03 -6.225222175394089952e+00 3.840000000000000000e+02
-1.325411160566131130e+01 1.012342701084991206e-02 -6.623331200658847274e-04 7.196830941442447852e-03 1.014507070482713845e-02 -6.217852639406331150e+00 3.871999999999999886e+02
-1.208109107780207658e+01 1.651204816630578998e-02 -1.238193476214019019e-03 9.886234489900272079e-03 1.655840746361017871e-02 -6.208338114534400987e+00 3.903999999999999773e+02
-1.090807054994282232e+01 2.640198437261732228e-02 -2.343391645516361508e-03 1.455412262386058565e-02 2.650577792135528146e-02 -6.194659127406564991e+00 3.936000000000000227e+02
-9.735050022083589383e+00 4.055327882911624604e-02 -4.437558795532999152e-03 2.044759342165078722e-02 4.079534718391130549e-02 -6.174193545328862776e+00 3.968000000000000114e+02
-8.562029494224356441e+00 5.837028265007630778e-02 -8.017225560605375709e-03 2.639923503163218305e-02 5.891829768704645587e-02 -6.146688233748733410e+00 4.000000000000000000e+02
-7.389008966365123499e+00 7.659844987549038753e-02 -1.322163501617804916e-02 3.396508107323203268e-02 7.773116592351513032e-02 -6.112259856105092481e+00 4.031999999999999886e+02
-6.215988438505889668e+00 8.900969629680838269e-02 -1.954763110387513006e-02 4.851586519436203865e-02 9.113087246714611511e-02 -6.067004759090124821e+00 4.063999999999999773e+02
-5.042967910646636298e+00 8.855169373178489733e-02 -2.591903251280561551e-02 8.191503525040047529e-02 9.226699685785651195e-02 -5.998439644505415558e+00 4.096000000000000227e+02
-3.869947382787402468e+00 7.166719952049606379e-02 -3.100887308426049371e-02 1.688019496501729499e-01 7.808801250554636697e-02 -5.874828723312058187e+00 4.128000000000000114e+02
-2.696926854928169526e+00 4.156886478615279962e-02 -3.366755451089612633e-02 4.067632199475992860e-01 5.349275414814250174e-02 -5.602423340340788371e+00 4.160000000000000000e+02
-1.523906327068936140e+00 7.053108943822134803e-03 -3.339287562886643357e-02 6.522841067005937798e-01 3.412961307337611383e-02 -4.920545509358749570e+00 4.191999999999999886e+02
-3.508857992097028089e-01 -2.281638590791681964e-02 -3.062873749280579580e-02 5.270716789844590577e-01 3.819302326737426811e-02 -4.072138046028550562e+00 4.223999999999999773e+02
8.221347286495512829e-01 -4.402737091329649022e-02 -2.653641450603167265e-02 2.430726032320825458e-01 5.140613469589903201e-02 -3.684013711154733528e+00 4.256000000000000227e+02
1.995155256508784669e+00 -5.889442253872709254e-02 -2.218733389940709747e-02 1.288255049481091541e-01 6.293513161767365360e-02 -3.501879739325714613e+00 4.288000000000000114e+02
3.168175784368017833e+00 -7.263240853719905854e-02 -1.778907810591583843e-02 9.191585538716884329e-02 7.477912857056412399e-02 -3.381783787522806950e+00 4.320000000000000000e+02
4.341196312227251219e+00 -8.795330011361715550e-02 -1.281181167519574587e-02 7.319916288651021063e-02 8.888152518536508728e-02 -3.286241368915935102e+00 4.351999999999999886e+02
5.514216840086484162e+00 -1.017058116420986036e-01 -6.973973522222903440e-03 5.805604225362356874e-02 1.019446341327816252e-01 -3.210055546146830530e+00 4.383999999999999773e+02
6.687237367945738420e+00 -1.064658518606964588e-01 -8.993231793773472267e-04 4.850373886129325657e-02 1.064696501102766202e-01 -3.150039510256406938e+00 4.416000000000000227e+02
7.860257895804972250e+00 -9.644487709512679363e-02 4.374733987410053468e-03 5.213277407815545411e-02 9.654404495024387911e-02 -3.096263783422388283e+00 4.448000000000000114e+02
9.033278423664205192e+00 -7.294222674306645449e-02 8.341188083284522756e-03 8.591170169834508319e-02 7.341759912226528129e-02 -3.027733881920558812e+00 4.480000000000000000e+02
1.020629895152343813e+01 -4.436648693255828418e-02 1.118135128738417805e-02 1.902787319702928248e-01 4.575377338918345388e-02 -2.894711404071432792e+00 4.511999999999999886e+02
1.137931947938267108e+01 -2.082618329165337318e-02 1.306452453327054328e-02 3.376112904352874811e-01 2.458478618532139795e-02 -2.581332164688201924e+00 4.543999999999999773e+02
1.255234000724192533e+01 -8.049203618902092336e-03 1.367923036884331929e-02 2.656391081543799104e-01 1.587170508743253675e-02 -2.102661455836150051e+00 4.576000000000000227e+02
1.372536053510115828e+01 -5.159879006073337174e-03 1.264850753612174056e-02 -3.076601320250618027e-02 1.366049392403674567e-02 -1.958131910953583077e+00 4.608000000000000114e+02
1.489838106296039300e+01 -7.055215955152014003e-03 1.022362781768091679e-02 -2.043144101181818828e-01 1.242170028330625078e-02 -2.174839785930005931e+00 4.640000000000000000e+02
1.607140159081962594e+01 -8.711243938031160150e-03 7.399107430513711739e-03 -1.575491775468697286e-01 1.142946025480503017e-02 -2.437461905365738257e+00 4.671999999999999886e+02
1.724442211867885888e+01 -7.987197584186747287e-03 5.430819801277714243e-03 2.249261942853174670e-02 9.658629766317204310e-03 -2.544456624749640294e+00 4.703999999999999773e+02
1.841744264653811314e+01 -5.528337695819164795e-03 5.221886176102333472e-03 2.371078056094288455e-01 7.604644167558650796e-03 -2.384693296735751478e+00 4.736000000000000227e+02
1.959046317439734608e+01 -3.050500056626317177e-03 6.878979049053883695e-03 2.661952102391590969e-01 7.525018495179891520e-03 -1.988191978158601936e+00 4.768000000000000114e+02
2.076348370225657902e+01 -1.849632160035675609e-03 9.649105050041500292e-03 1.046273847053169198e-01 9.824783325558616651e-03 -1.760188404679075447e+00 4.800000000000000000e+02
2.193650423011581196e+01 -2.145413624683599214e-03 1.235481285925770813e-02 -1.452452415816437095e-02 1.253970495698593715e-02 -1.742731838087478113e+00 4.831999999999999886e+02
2.310952475797504491e+01 -3.203694569223492113e-03 1.409686882658956787e-02 -4.310769137888350450e-02 1.445632628322095041e-02 -1.794263534668903759e+00 4.863999999999999773e+02
2.428254528583429916e+01 -4.123848753668711911e-03 1.472467266719730029e-02 -3.386586051985127077e-02 1.529124303970224273e-02 -1.843864251879580696e+00 4.896000000000000227e+02
2.545556581369353211e+01 -4.607772354267374547e-03 1.474316059706330152e-02 -1.969679970907112915e-02 1.544643487862330800e-02 -1.873714233835710674e+00 4.928000000000000114e+02
