# r=4.000000e+02
# M=2.728000e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
3.964036212457789254e+00 -3.720667965960990781e-02 6.064618164947063406e+01 3.749555278535484726e-04 2.492648286713159897e-02 5.887999999999999545e+02
3.963823723544330768e+00 -3.721197640244310045e-02 6.181920217732989187e+01 3.785679064658170763e-04 2.532181764066504873e-02 5.920000000000000000e+02
3.963610062521003119e+00 -3.721729743302308602e-02 6.299222270518914257e+01 3.821968493213219963e-04 2.571933311992237112e-02 5.952000000000000455e+02
3.963395065414726304e+00 -3.722265095458202749e-02 6.416524323304835775e+01 3.858479510244201111e-04 2.611933437616219614e-02 5.983999999999999773e+02
3.963178657337462774e+00 -3.722803958945367780e-02 6.533826376090760846e+01 3.895230000071307069e-04 2.652196073827921274e-02 6.016000000000000227e+02
3.962960845326939818e+00 -3.723346119019842887e-02 6.651128428876681653e+01 3.932205317150152309e-04 2.692719911260903209e-02 6.047999999999999545e+02
3.962741698037727023e+00 -3.723891034042690201e-02 6.768430481662608145e+01 3.969368521709043941e-04 2.733492176759972497e-02 6.080000000000000000e+02
3.962521333333005824e+00 -3.724437921065486962e-02 6.885732534448533215e+01 4.006666216660675168e-04 2.774490941927536258e-02 6.112000000000000455e+02
3.962299897940123827e+00 -3.724985857205935502e-02 7.003034587234454023e+01 4.044035461443206965e-04 2.815688908199067558e-02 6.143999999999999773e+02
3.962077509640636652e+00 -3.725534061823511378e-02 7.120336640020380514e+01 4.081423016360693763e-04 2.857064162363292734e-02 6.176000000000000227e+02
3.961854173809487456e+00 -3.726082302825732551e-02 7.237638692806301322e+01 4.118813052712318049e-04 2.898615704414285107e-02 6.207999999999999545e+02
3.961629720214682848e+00 -3.726631198957277430e-02 7.354940745592226392e+01 4.156247768882407679e-04 2.940375205946199957e-02 6.240000000000000000e+02
3.961403809669324261e+00 -3.727182193946827066e-02 7.472242798378151463e+01 4.193825627172168891e-04 2.982405772545979397e-02 6.272000000000000455e+02
3.961176040324183578e+00 -3.727737064734071987e-02 7.589544851164073691e+01 4.231667814859424665e-04 3.024782168101645616e-02 6.303999999999999773e+02
3.960946120192012199e+00 -3.728297099840859052e-02 7.706846903949998762e+01 4.269862209143288978e-04 3.067558716724101686e-02 6.336000000000000227e+02
3.960713995778089469e+00 -3.728862487268578413e-02 7.824148956735919569e+01 4.308421631712549562e-04 3.110745371084651725e-02 6.367999999999999545e+02
3.960479826879734322e+00 -3.729432503462876136e-02 7.941451009521844639e+01 4.347296736163026214e-04 3.154312400956075374e-02 6.400000000000000000e+02
3.960243818602503740e+00 -3.730006420714754994e-02 8.058753062307771131e+01 4.386437892744806874e-04 3.198221646531508588e-02 6.432000000000000455e+02
3.960006061928112775e+00 -3.730584268627512579e-02 8.176055115093691938e+01 4.425847120393683744e-04 3.242456180699299084e-02 6.463999999999999773e+02
3.959766516363848243e+00 -3.731166797980062233e-02 8.293357167879617009e+01 4.465575622238623422e-04 3.287023537112476745e-02 6.496000000000000227e+02
3.959525099289018080e+00 -3.731754941317548535e-02 8.410659220665537816e+01 4.505686997852899767e-04 3.331939087317783293e-02 6.527999999999999545e+02
3.959281752304390167e+00 -3.732349451219136444e-02 8.527961273451464308e+01 4.546232573142145600e-04 3.377213696469033577e-02 6.560000000000000000e+02
3.959036441278612539e+00 -3.732950908100177850e-02 8.645263326237389379e+01 4.587251932429621559e-04 3.422853714690518578e-02 6.592000000000000455e+02
3.958789155133860316e+00 -3.733559738010613915e-02 8.762565379023310186e+01 4.628774132320471525e-04 3.468861203007245209e-02 6.623999999999999773e+02
3.958539944911391384e+00 -3.734175996920140184e-02 8.879867431809236678e+01 4.670802989949338264e-04 3.515226665213497248e-02 6.656000000000000227e+02
3.958288952141583827e+00 -3.734799199198127889e-02 8.997169484595157485e+01 4.713305385307542806e-04 3.561923769639135234e-02 6.687999999999999545e+02
3.958036369926911213e+00 -3.735428513261875028e-02 9.114471537381082555e+01 4.756224604458207748e-04 3.608916589646059270e-02 6.720000000000000000e+02
3.957782370936087535e+00 -3.736063144185314960e-02 9.231773590167007626e+01 4.799506433432881316e-04 3.656173000289193037e-02 6.752000000000000455e+02
3.957527079341035758e+00 -3.736702489350720441e-02 9.349075642952929854e+01 4.843109773715603694e-04 3.703669899431882157e-02 6.783999999999999773e+02
3.957270599194892213e+00 -3.737345997074660586e-02 9.466377695738854925e+01 4.886997000488536207e-04 3.751387928029898539e-02 6.816000000000000227e+02
3.957013043116689666e+00 -3.737993027847706651e-02 9.583679748524775732e+01 4.931124499209306759e-04 3.799306133357038123e-02 6.847999999999999545e+02
3.956754511727146983e+00 -3.738642993760665084e-02 9.700981801310700803e+01 4.975452174474054128e-04 3.847405794968813270e-02 6.880000000000000000e+02
3.956495030143495573e+00 -3.739295750101205573e-02 9.818283854096627294e+01 5.019970156900485560e-04 3.895682239814612230e-02 6.912000000000000455e+02
3.956234498462749105e+00 -3.739951904156049722e-02 9.935585906882548102e+01 5.064719863438283190e-04 3.944154054804799303e-02 6.943999999999999773e+02
3.955972710225118760e+00 -3.740612694923086540e-02 1.005288795966847317e+02 5.109785793751127044e-04 3.992859651700597645e-02 6.976000000000000227e+02
3.955709430707974317e+00 -3.741279492825740766e-02 1.017019001245439540e+02 5.155261410711331656e-04 4.041842700553555101e-02 7.007999999999999545e+02
3.955444473927484328e+00 -3.741953327531727380e-02 1.028749206524032047e+02 5.201216937662255825e-04 4.091137803580985333e-02 7.040000000000000000e+02
3.955177735431099961e+00 -3.742634718844602137e-02 1.040479411802624554e+02 5.247687825196799142e-04 4.140764394137901733e-02 7.072000000000000455e+02
3.954909194959632668e+00 -3.743323707010243195e-02 1.052209617081216635e+02 5.294676818097207062e-04 4.190726241438157140e-02 7.103999999999999773e+02
3.954638916056209208e+00 -3.744019890766243225e-02 1.063939822359809284e+02 5.342156550253004867e-04 4.241011523308531317e-02 7.136000000000000227e+02
3.954367029225369645e+00 -3.744722513366032651e-02 1.075670027638401365e+02 5.390075411558242378e-04 4.291595959431616925e-02 7.167999999999999545e+02
3.954093673534950337e+00 -3.745430738874444554e-02 1.087400232916993872e+02 5.438376391232922985e-04 4.342453676291770093e-02 7.200000000000000000e+02
3.953818924372201060e+00 -3.746144014395528382e-02 1.099130438195586379e+02 5.487021781769875744e-04 4.393570648121622457e-02 7.232000000000000455e+02
3.953542771327543726e+00 -3.746862202608437081e-02 1.110860643474178602e+02 5.536002217892327165e-04 4.444948811618964352e-02 7.263999999999999773e+02
3.953265159669282269e+00 -3.747585391170909358e-02 1.122590848752771109e+02 5.585323677850652455e-04 4.496598349593747962e-02 7.296000000000000227e+02
3.952986038138942337e+00 -3.748313649679538978e-02 1.134321054031363190e+02 5.634990908139836862e-04 4.548528798664940032e-02 7.327999999999999545e+02
3.952705372581808430e+00 -3.749046954110727553e-02 1.146051259309955697e+02 5.685002270347962313e-04 4.600746513303435870e-02 7.360000000000000000e+02
3.952423154322945553e+00 -3.749785158952003566e-02 1.157781464588548346e+02 5.735347840523652430e-04 4.653253107477574313e-02 7.392000000000000455e+02
3.952139435814696622e+00 -3.750527850716982303e-02 1.169511669867140427e+02 5.785999418894957136e-04 4.706038822449899045e-02 7.423999999999999773e+02
3.951854366993865053e+00 -3.751274193383895283e-02 1.181241875145732934e+02 5.836899988777912189e-04 4.759075762538041154e-02 7.456000000000000227e+02
3.951568184283789975e+00 -3.752022997108037800e-02 1.192972080424325156e+02 5.887968402763320676e-04 4.812319941274484369e-02 7.487999999999999545e+02
3.951281143893738967e+00 -3.752773055539628672e-02 1.204702285702917663e+02 5.939122387801361140e-04 4.865723691027318970e-02 7.520000000000000000e+02
3.950993429071370855e+00 -3.753523600569469432e-02 1.216432490981510171e+02 5.990309558836392394e-04 4.919252918642942618e-02 7.552000000000000455e+02
3.950705070547457343e+00 -3.754274672692700654e-02 1.228162696260102251e+02 6.041532677637857134e-04 4.972901906673676820e-02 7.583999999999999773e+02
3.950415924649532950e+00 -3.755027190358346117e-02 1.239892901538694900e+02 6.092854382435562363e-04 5.026697385324127576e-02 7.616000000000000227e+02
3.950125736813304034e+00 -3.755782591460003761e-02 1.251623106817286981e+02 6.144372737570243321e-04 5.080686716179364654e-02 7.647999999999999545e+02
3.949834252804202084e+00 -3.756542238545219903e-02 1.263353312095879488e+02 6.196180668781876150e-04 5.134917199479219901e-02 7.680000000000000000e+02
3.949541295453515399e+00 -3.757307004717864302e-02 1.275083517374471995e+02 6.248337721753661686e-04 5.189421797391524649e-02 7.712000000000000455e+02
3.949246773421152046e+00 -3.758077228037722678e-02 1.286813722653064076e+02 6.300866952167710582e-04 5.244217503703879624e-02 7.743999999999999773e+02
3.948950661724087485e+00 -3.758852837641244587e-02 1.298543927931656583e+02 6.353763527129881530e-04 5.299308966498145201e-02 7.776000000000000227e+02
3.948652993964135938e+00 -3.759633420759882216e-02 1.310274133210248806e+02 6.406999295821784847e-04 5.354689934169977461e-02 7.807999999999999545e+02
3.948353859789275333e+00 -3.760418240562576897e-02 1.322004338488841313e+02 6.460524006365256236e-04 5.410343727749107601e-02 7.840000000000000000e+02
3.948053383730905086e+00 -3.761206332065744617e-02 1.333734543767433820e+02 6.514271846881376088e-04 5.466247178218565372e-02 7.872000000000000455e+02
3.947751686042742403e+00 -3.761996687627256614e-02 1.345464749046026043e+02 6.568174096176931410e-04 5.522377912422130053e-02 7.903999999999999773e+02
3.947448847067865252e+00 -3.762788432773078728e-02 1.357194954324618550e+02 6.622171115118465155e-04 5.578720982562427461e-02 7.936000000000000227e+02
3.947144876839073113e+00 -3.763580992209145104e-02 1.368925159603210773e+02 6.676223668661897563e-04 5.635274522041140710e-02 7.967999999999999545e+02
3.946839667427929133e+00 -3.764374366647561809e-02 1.380655364881803280e+02 6.730331805361862256e-04 5.692058610900619514e-02 8.000000000000000000e+02
3.946532941613431156e+00 -3.765169449828347642e-02 1.392385570160395787e+02 6.784556478288428791e-04 5.749124825997633387e-02 8.032000000000000455e+02
3.946224274942536248e+00 -3.765967974520725847e-02 1.404115775438988010e+02 6.839015862307750750e-04 5.806552136650956764e-02 8.063999999999999773e+02
3.945913240014141010e+00 -3.766771816682474433e-02 1.415845980717580517e+02 6.893837897739919828e-04 5.864420060664972401e-02 8.096000000000000227e+02
3.945599589309566113e+00 -3.767582104413488842e-02 1.427576185996172455e+02 6.949099520994505598e-04 5.922774648790900265e-02 8.127999999999999545e+02
3.945283324273866743e+00 -3.768398950867504760e-02 1.439306391274765247e+02 7.004808449158692182e-04 5.981615632176687930e-02 8.160000000000000000e+02
3.944964604845195844e+00 -3.769221997967837912e-02 1.451036596553357754e+02 7.060940261403372831e-04 6.040913254393155685e-02 8.192000000000000455e+02
3.944643601853866421e+00 -3.770051133773143215e-02 1.462766801831949692e+02 7.117487323323619646e-04 6.100635732528738447e-02 8.223999999999999773e+02
3.944320404651395329e+00 -3.770886802554238026e-02 1.474497007110542199e+02 7.174479934195705268e-04 6.160766442769660678e-02 8.256000000000000227e+02
3.943995000746953306e+00 -3.771729923193036654e-02 1.486227212389134422e+02 7.231980761763622933e-04 6.221307709029532534e-02 8.287999999999999545e+02
3.943667298636055030e+00 -3.772581645708361631e-02 1.497957417667726929e+02 7.290068237306620560e-04 6.282276555681318153e-02 8.320000000000000000e+02
3.943337194220040143e+00 -3.773442980478438485e-02 1.509687622946319436e+02 7.348811268625982801e-04 6.343692350239114874e-02 8.352000000000000455e+02
3.943004673139013150e+00 -3.774314318810977065e-02 1.521417828224911659e+02 7.408236542905843229e-04 6.405557764355782058e-02 8.383999999999999773e+02
3.942669873357701693e+00 -3.775195173164918455e-02 1.533148033503504166e+02 7.468310809845204058e-04 6.467847129748774404e-02 8.416000000000000227e+02
3.942333039872468525e+00 -3.776084460261144859e-02 1.544878238782096389e+02 7.528960189805565702e-04 6.530514864943129383e-02 8.447999999999999545e+02
3.941994431142788802e+00 -3.776981008521019395e-02 1.556608444060688896e+02 7.590104781131038619e-04 6.593512883656536816e-02 8.480000000000000000e+02
3.941654295850523848e+00 -3.777883655266833091e-02 1.568338649339281403e+02 7.651665289195764977e-04 6.656794918728231591e-02 8.512000000000000455e+02
3.941312913992962574e+00 -3.778790987999338519e-02 1.580068854617873626e+02 7.713545381549904338e-04 6.720308876774838680e-02 8.543999999999999773e+02
3.940970584574847724e+00 -3.779701407715884559e-02 1.591799059896466133e+02 7.775636006221186593e-04 6.783999128083284536e-02 8.576000000000000227e+02
3.940627515789154600e+00 -3.780613768505994982e-02 1.603529265175058072e+02 7.837859012104525687e-04 6.847826938433919375e-02 8.607999999999999545e+02
3.940283699835655629e+00 -3.781528114857381218e-02 1.615259470453650863e+02 7.900217433271598247e-04 6.911793759056092390e-02 8.640000000000000000e+02
3.939938876891317943e+00 -3.782445905281880960e-02 1.626989675732243370e+02 7.962810740219735837e-04 6.975947929920947588e-02 8.672000000000000455e+02
3.939592630560525777e+00 -3.783369477710973178e-02 1.638719881010835309e+02 8.025798379884426220e-04 7.040366921266323630e-02 8.703999999999999773e+02
3.939244558667541973e+00 -3.784301071651313686e-02 1.650450086289427816e+02 8.089333086618149269e-04 7.105125557727222374e-02 8.736000000000000227e+02
3.938894399154213577e+00 -3.785242088060390697e-02 1.662180291568020039e+02 8.153510405714920958e-04 7.170272595118071246e-02 8.767999999999999545e+02
3.938542046863402479e+00 -3.786192981607740260e-02 1.673910496846612546e+02 8.218361345644107719e-04 7.235827597882626971e-02 8.800000000000000000e+02
3.938187501127191847e+00 -3.787153588952989203e-02 1.685640702125205053e+02 8.283874766590658238e-04 7.301790690286333319e-02 8.832000000000000455e+02
3.937830810228055700e+00 -3.788123496993023309e-02 1.697370907403797275e+02 8.350022494922628401e-04 7.368152889394234684e-02 8.863999999999999773e+02
3.937472049072455960e+00 -3.789102199924624520e-02 1.709101112682389783e+02 8.416770034854196203e-04 7.434900258889053093e-02 8.896000000000000227e+02
3.937111328400145105e+00 -3.790089034157266557e-02 1.720831317960982005e+02 8.484072129522431029e-04 7.502012195684240603e-02 8.927999999999999545e+02
3.936748792744987568e+00 -3.791083152120777733e-02 1.732561523239574512e+02 8.551870974635396088e-04 7.569461809311975320e-02 8.960000000000000000e+02
3.936384582904982388e+00 -3.792083716034676255e-02 1.744291728518167020e+02 8.620109433559789130e-04 7.637222904361089248e-02 8.992000000000000455e+02
3.936018811729508737e+00 -3.793090057885908917e-02 1.756021933796759242e+02 8.688741947813722949e-04 7.705274485249427596e-02 9.023999999999999773e+02
3.935651592900593521e+00 -3.794101549474343527e-02 1.767752139075351749e+02 8.757725674144738355e-04 7.773595401481625533e-02 9.056000000000000227e+02
3.935283074020841543e+00 -3.795117416443057751e-02 1.779482344353943688e+02 8.827007801412152348e-04 7.842158191651878163e-02 9.087999999999999545e+02
3.934913421892898278e+00 -3.796136800344557943e-02 1.791212549632536479e+02 8.896529783493891319e-04 7.910931822194924856e-02 9.120000000000000000e+02
3.934542788508699651e+00 -3.797158937613159119e-02 1.802942754911128986e+02 8.966239545214400083e-04 7.979888015071741336e-02 9.152000000000000455e+02
3.934171299000698951e+00 -3.798183226987819627e-02 1.814672960189720925e+02 9.036096080564437255e-04 8.049003489439383874e-02 9.183999999999999773e+02
3.933799042000671431e+00 -3.799209287968672438e-02 1.826403165468313432e+02 9.106073439458005694e-04 8.118261755391746604e-02 9.216000000000000227e+02
3.933426031315792049e+00 -3.800237169010146909e-02 1.838133370746905655e+02 9.176174926486868394e-04 8.187660244109287722e-02 9.247999999999999545e+02
3.933052169228892225e+00 -3.801267513659303821e-02 1.849863576025498162e+02 9.246444431559845299e-04 8.257217135832210786e-02 9.280000000000000000e+02
3.932677271751119363e+00 -3.802301358915107649e-02 1.861593781304090669e+02 9.316952678007413974e-04 8.326966661612814069e-02 9.312000000000000455e+02
3.932301155105693891e+00 -3.803339617774118692e-02 1.873323986582682892e+02 9.387761932191023917e-04 8.396943013047589166e-02 9.343999999999999773e+02
3.931923719238771042e+00 -3.804382628960107510e-02 1.885054191861275115e+02 9.458895295074646725e-04 8.467164805114249515e-02 9.376000000000000227e+02
3.931544986294175370e+00 -3.805429984068646465e-02 1.896784397139867906e+02 9.530324913477065864e-04 8.537627917963057367e-02 9.407999999999999545e+02
3.931165105918730251e+00 -3.806480533225990726e-02 1.908514602418460413e+02 9.601972366008772186e-04 8.608304509862456377e-02 9.440000000000000000e+02
3.930784352261093684e+00 -3.807532418666324803e-02 1.920244807697052920e+02 9.673710953039583744e-04 8.679143575564279844e-02 9.472000000000000455e+02
3.930403112575219016e+00 -3.808583142064674715e-02 1.931975012975644574e+02 9.745370288805221435e-04 8.750073066625449481e-02 9.503999999999999773e+02
