# r=8.000000e+02
# M=2.700297e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
4.310974108778588665e+00 -3.303765567124363617e-02 -1.774457188414488087e+02 4.487888343728944793e-05 3.572861591231002833e-04 3.477999999999999545e+02
4.310973900548881410e+00 -3.303766168362623490e-02 -1.767494991293208386e+02 4.488294224323149262e-05 3.576657415408167188e-04 3.496800000000000068e+02
4.310973691343681580e+00 -3.303766774014840757e-02 -1.760532794171928686e+02 4.488703084715095699e-05 3.580471021856611465e-04 3.515600000000000023e+02
4.310973481264630536e+00 -3.303767383639277799e-02 -1.753570597050648985e+02 4.489114626608285111e-05 3.584300557761789996e-04 3.534399999999999977e+02
4.310973270413519742e+00 -3.303767996793537803e-02 -1.746608399929369568e+02 4.489528551424033884e-05 3.588144167547663277e-04 3.553199999999999932e+02
4.310973058891943488e+00 -3.303768613035423102e-02 -1.739646202808089868e+02 4.489944560604401902e-05 3.591999999283365707e-04 3.571999999999999886e+02
4.310972846800952496e+00 -3.303769231923130156e-02 -1.732684005686810167e+02 4.490362355905760613e-05 3.595866210870918680e-04 3.590799999999999841e+02
4.310972634240723522e+00 -3.303769853015776220e-02 -1.725721808565530750e+02 4.490781639689733941e-05 3.599740976227525937e-04 3.609599999999999795e+02
4.310972421310224512e+00 -3.303770475873663709e-02 -1.718759611444251050e+02 4.491202115208279080e-05 3.603622491233772311e-04 3.628399999999999750e+02
4.310972208106896630e+00 -3.303771100059132299e-02 -1.711797414322971349e+02 4.491623486889413750e-05 3.607508979657735840e-04 3.647199999999999704e+02
4.310971994726337186e+00 -3.303771725136430554e-02 -1.704835217201691933e+02 4.492045460620060823e-05 3.611398698829589721e-04 3.665999999999999659e+02
4.310971781261994984e+00 -3.303772350672438962e-02 -1.697873020080412232e+02 4.492467744032920088e-05 3.615289945271896177e-04 3.684799999999999613e+02
4.310971567804875448e+00 -3.303772976237129289e-02 -1.690910822959132531e+02 4.492890046793775053e-05 3.619181060064369996e-04 3.703599999999999568e+02
4.310971354443246639e+00 -3.303773601403828253e-02 -1.683948625837853115e+02 4.493312080896261083e-05 3.623070434144252385e-04 3.722399999999999523e+02
4.310971141262368356e+00 -3.303774225749809418e-02 -1.676986428716573130e+02 4.493733560959748595e-05 3.626956513326641367e-04 3.741200000000000045e+02
4.310970928344217690e+00 -3.303774848856687318e-02 -1.670024231595293713e+02 4.494154204536763165e-05 3.630837803242224402e-04 3.760000000000000000e+02
4.310970715767235895e+00 -3.303775470310946899e-02 -1.663062034474014013e+02 4.494573732424627917e-05 3.634712873983087411e-04 3.778799999999999955e+02
4.310970503606077919e+00 -3.303776089704136415e-02 -1.656099837352734312e+02 4.494991868987393646e-05 3.638580364650133530e-04 3.797599999999999909e+02
4.310970291931382370e+00 -3.303776706633790999e-02 -1.649137640231454895e+02 4.495408342482549589e-05 3.642438987599343030e-04 3.816399999999999864e+02
4.310970080809539695e+00 -3.303777320703694953e-02 -1.642175443110175195e+02 4.495822885398956367e-05 3.646287532576842879e-04 3.835199999999999818e+02
4.310969870302486129e+00 -3.303777931524276568e-02 -1.635213245988895494e+02 4.496235234800692571e-05 3.650124870547387249e-04 3.853999999999999773e+02
4.310969660467498521e+00 -3.303778538713399854e-02 -1.628251048867616078e+02 4.496645132683587195e-05 3.653949957402349001e-04 3.872799999999999727e+02
4.310969451357009596e+00 -3.303779141896687199e-02 -1.621288851746336377e+02 4.497052326338720775e-05 3.657761837358422443e-04 3.891599999999999682e+02
4.310969243018426766e+00 -3.303779740708186197e-02 -1.614326654625056676e+02 4.497456568729423491e-05 3.661559646227957642e-04 3.910399999999999636e+02
4.310969035493969592e+00 -3.303780334791018430e-02 -1.607364457503777260e+02 4.497857618875424258e-05 3.665342614378304885e-04 3.929199999999999591e+02
4.310968828820516130e+00 -3.303780923797648705e-02 -1.600402260382497559e+02 4.498255242250506270e-05 3.669110069556415590e-04 3.947999999999999545e+02
4.310968623029465263e+00 -3.303781507390935596e-02 -1.593440063261217858e+02 4.498649211187056034e-05 3.672861439403016606e-04 3.966799999999999500e+02
4.310968418146604364e+00 -3.303782085244328509e-02 -1.586477866139938158e+02 4.499039305293668227e-05 3.676596253827481894e-04 3.985600000000000023e+02
4.310968214191998271e+00 -3.303782657042855092e-02 -1.579515669018658457e+02 4.499425311878614743e-05 3.680314147072529136e-04 4.004399999999999977e+02
4.310968011179883597e+00 -3.303783222483383519e-02 -1.572553471897379040e+02 4.499807026384800170e-05 3.684014859632182598e-04 4.023199999999999932e+02
4.310967809118578131e+00 -3.303783781275742432e-02 -1.565591274776099340e+02 4.500184252828529606e-05 3.687698239857184891e-04 4.041999999999999886e+02
4.310967608010405350e+00 -3.303784333142850693e-02 -1.558629077654819639e+02 4.500556804247999047e-05 3.691364245408693080e-04 4.060799999999999841e+02
4.310967407851628685e+00 -3.303784877821835941e-02 -1.551666880533540223e+02 4.500924503154403455e-05 3.695012944406800607e-04 4.079599999999999795e+02
4.310967208632394687e+00 -3.303785415064561942e-02 -1.544704683412260522e+02 4.501287181992264603e-05 3.698644516436002533e-04 4.098399999999999750e+02
4.310967010336700156e+00 -3.303785944638088640e-02 -1.537742486290980821e+02 4.501644683601658989e-05 3.702259253261810349e-04 4.117199999999999704e+02
4.310966812942353066e+00 -3.303786466325856624e-02 -1.530780289169701405e+02 4.501996861687879305e-05 3.705857559409385794e-04 4.135999999999999659e+02
4.310966616420959241e+00 -3.303786979927816198e-02 -1.523818092048421704e+02 4.502343581289542122e-05 3.709439952452742574e-04 4.154799999999999613e+02
4.310966420737917915e+00 -3.303787485261616003e-02 -1.516855894927142003e+02 4.502684719249528035e-05 3.713007063150247232e-04 4.173599999999999568e+02
4.310966225852427947e+00 -3.303787982162928460e-02 -1.509893697805862587e+02 4.503020164679694435e-05 3.716559635279404633e-04 4.192399999999999523e+02
4.310966031717504698e+00 -3.303788470486436479e-02 -1.502931500684582602e+02 4.503349819425063119e-05 3.720098525311569117e-04 4.211200000000000045e+02
4.310965838280014673e+00 -3.303788950106230360e-02 -1.495969303563303185e+02 4.503673598520187407e-05 3.723624701802035245e-04 4.230000000000000000e+02
4.310965645480718145e+00 -3.303789420916726505e-02 -1.489007106442023485e+02 4.503991430644815213e-05 3.727139244646753783e-04 4.248799999999999955e+02
4.310965453254321567e+00 -3.303789882832999097e-02 -1.482044909320743784e+02 4.504303258571725529e-05 3.730643344092568958e-04 4.267599999999999909e+02
4.310965261529537962e+00 -3.303790335791961796e-02 -1.475082712199464368e+02 4.504609039612870162e-05 3.734138299641312866e-04 4.286399999999999864e+02
4.310965070229156204e+00 -3.303790779752498186e-02 -1.468120515078184667e+02 4.504908746054968224e-05 3.737625518725344641e-04 4.305199999999999818e+02
4.310964879270128947e+00 -3.303791214696388118e-02 -1.461158317956904966e+02 4.505202365589139536e-05 3.741106515275048876e-04 4.323999999999999773e+02
4.310964688563653446e+00 -3.303791640628892662e-02 -1.454196120835625550e+02 4.505489901724979055e-05 3.744582908052303586e-04 4.342799999999999727e+02
4.310964498015275481e+00 -3.303792057579089253e-02 -1.447233923714345849e+02 4.505771374193864501e-05 3.748056418866891194e-04 4.361599999999999682e+02
4.310964307524997707e+00 -3.303792465600919465e-02 -1.440271726593066148e+02 4.506046819332843205e-05 3.751528870562703048e-04 4.380399999999999636e+02
4.310964116987396899e+00 -3.303792864773390930e-02 -1.433309529471786732e+02 4.506316290454824808e-05 3.755002184895828371e-04 4.399199999999999591e+02
4.310963926291754511e+00 -3.303793255200967310e-02 -1.426347332350507031e+02 4.506579858197077724e-05 3.758478380202692889e-04 4.417999999999999545e+02
4.310963735322181023e+00 -3.303793637014624390e-02 -1.419385135229227330e+02 4.506837610854023642e-05 3.761959568979533026e-04 4.436799999999999500e+02
4.310963543957769595e+00 -3.303794010371716855e-02 -1.412422938107947630e+02 4.507089654686437073e-05 3.765447955278405207e-04 4.455600000000000023e+02
4.310963352072734622e+00 -3.303794375456636095e-02 -1.405460740986667929e+02 4.507336114213123521e-05 3.768945832039821914e-04 4.474399999999999977e+02
4.310963159536569833e+00 -3.303794732481338259e-02 -1.398498543865388513e+02 4.507577132477236129e-05 3.772455578272247982e-04 4.493199999999999932e+02
4.310962966214202829e+00 -3.303795081685472618e-02 -1.391536346744108812e+02 4.507812871292868649e-05 3.775979656189890890e-04 4.511999999999999886e+02
4.310962771966162954e+00 -3.303795423336910314e-02 -1.384574149622829111e+02 4.508043511463359556e-05 3.779520608211917000e-04 4.530799999999999841e+02
4.310962576648747380e+00 -3.303795757731876198e-02 -1.377611952501549695e+02 4.508269252976105555e-05 3.783081053918417895e-04 4.549599999999999795e+02
4.310962380114193415e+00 -3.303796085195275650e-02 -1.370649755380269994e+02 4.508490315165069939e-05 3.786663686864378750e-04 4.568399999999999750e+02
4.310962182210858806e+00 -3.303796406080893727e-02 -1.363687558258990293e+02 4.508706936846418307e-05 3.790271271349976673e-04 4.587199999999999704e+02
4.310961982783402924e+00 -3.303796720771395162e-02 -1.356725361137710877e+02 4.508919376419926709e-05 3.793906639068376119e-04 4.605999999999999659e+02
4.310961781672974169e+00 -3.303797029678848252e-02 -1.349763164016431176e+02 4.509127911942894417e-05 3.797572685742690965e-04 4.624799999999999613e+02
4.310961578717396492e+00 -3.303797333244201662e-02 -1.342800966895151475e+02 4.509332841169860962e-05 3.801272367683075030e-04 4.643599999999999568e+02
4.310961373751357684e+00 -3.303797631937743090e-02 -1.335838769773872059e+02 4.509534481564253175e-05 3.805008698364101272e-04 4.662399999999999523e+02
4.310961166606601225e+00 -3.303797926258902895e-02 -1.328876572652592358e+02 4.509733170274042813e-05 3.808784744937997960e-04 4.681199999999999477e+02
4.310960957112116354e+00 -3.303798216736188176e-02 -1.321914375531312373e+02 4.509929264076243543e-05 3.812603624763195409e-04 4.700000000000000000e+02
4.310960745094333468e+00 -3.303798503926983626e-02 -1.314952178410032957e+02 4.510123139282074423e-05 3.816468501860361263e-04 4.718799999999999955e+02
4.310960530377315081e+00 -3.303798788417553617e-02 -1.307989981288753256e+02 4.510315191608307790e-05 3.820382583381521030e-04 4.737599999999999909e+02
4.310960312782953885e+00 -3.303799070822516920e-02 -1.301027784167473555e+02 4.510505836008311942e-05 3.824349116026408315e-04 4.756399999999999864e+02
4.310960092131171706e+00 -3.303799351784842547e-02 -1.294065587046194139e+02 4.510695506469727489e-05 3.828371382507214930e-04 4.775199999999999818e+02
4.310959868240102466e+00 -3.303799631975064266e-02 -1.287103389924914438e+02 4.510884655773102268e-05 3.832452698004827846e-04 4.793999999999999773e+02
4.310959640926292913e+00 -3.303799912091476970e-02 -1.280141192803635022e+02 4.511073755217910066e-05 3.836596406706155793e-04 4.812799999999999727e+02
4.310959410004889136e+00 -3.303800192859148582e-02 -1.273178995682355321e+02 4.511263294309191116e-05 3.840805878349079429e-04 4.831599999999999682e+02
4.310959175289816869e+00 -3.303800475029658457e-02 -1.266216798561075620e+02 4.511453780410112061e-05 3.845084504844829268e-04 4.850399999999999636e+02
4.310958936593974222e+00 -3.303800759380372265e-02 -1.259254601439796062e+02 4.511645738353386542e-05 3.849435696900181995e-04 4.869199999999999591e+02
4.310958693729408431e+00 -3.303801046714115869e-02 -1.252292404318516503e+02 4.511839710017367727e-05 3.853862880713661179e-04 4.887999999999999545e+02
4.310958446507497044e+00 -3.303801337858053300e-02 -1.245330207197236803e+02 4.512036253861024518e-05 3.858369494683795936e-04 4.906799999999999500e+02
4.310958194739122895e+00 -3.303801633663294018e-02 -1.238368010075957244e+02 4.512235944424525502e-05 3.862958986213754320e-04 4.925599999999999454e+02
4.310957938234849962e+00 -3.303801935003907592e-02 -1.231405812954677401e+02 4.512439371790414190e-05 3.867634808556631048e-04 4.944399999999999977e+02
4.310957676805086791e+00 -3.303802242776196496e-02 -1.224443615833397843e+02 4.512647141011997978e-05 3.872400417780404039e-04 4.963199999999999932e+02
4.310957410260250811e+00 -3.303802557897646958e-02 -1.217481418712118284e+02 4.512859871503887616e-05 3.877259269792126877e-04 4.981999999999999886e+02
4.310957138410923761e+00 -3.303802881306268369e-02 -1.210519221590838583e+02 4.513078196401210004e-05 3.882214817494139699e-04 5.000799999999999841e+02
4.310956861068004464e+00 -3.303803213959149304e-02 -1.203557024469559025e+02 4.513302761882710961e-05 3.887270508010488130e-04 5.019599999999999795e+02
4.310956578042853593e+00 -3.303803556831796939e-02 -1.196594827348279466e+02 4.513534226463949598e-05 3.892429780048570968e-04 5.038399999999999750e+02
4.310956289147435783e+00 -3.303803910916886660e-02 -1.189632630226999765e+02 4.513773260254958647e-05 3.897696061324458180e-04 5.057199999999999704e+02
4.310955994194452856e+00 -3.303804277223015146e-02 -1.182670433105720207e+02 4.514020544187129702e-05 3.903072766110249944e-04 5.075999999999999659e+02
4.310955692997472610e+00 -3.303804656773711573e-02 -1.175708235984440648e+02 4.514276769204485814e-05 3.908563292854614463e-04 5.094799999999999613e+02
4.310955385371054049e+00 -3.303805050606122701e-02 -1.168746038863160948e+02 4.514542635428599843e-05 3.914171021988419150e-04 5.113599999999999568e+02
4.310955071130852190e+00 -3.303805459769695863e-02 -1.161783841741881105e+02 4.514818851299700334e-05 3.919899313916344759e-04 5.132400000000000091e+02
4.310954750093719312e+00 -3.303805885324799518e-02 -1.154821644620601546e+02 4.515106132705735303e-05 3.925751507267234079e-04 5.151200000000000045e+02
4.310954422077791115e+00 -3.303806328341668541e-02 -1.147859447499321988e+02 4.515405202092694905e-05 3.931730917242196618e-04 5.170000000000000000e+02
4.310954086902579085e+00 -3.303806789898828394e-02 -1.140897250378042287e+02 4.515716787550818744e-05 3.937840833963941159e-04 5.188799999999999955e+02
4.310953744389066422e+00 -3.303807271081708741e-02 -1.133935053256762728e+02 4.516041621866482750e-05 3.944084520751261493e-04 5.207599999999999909e+02
4.310953394359784419e+00 -3.303807772981400687e-02 -1.126972856135483170e+02 4.516380441558137454e-05 3.950465212652925118e-04 5.226399999999999864e+02
4.310953036638871083e+00 -3.303808296693004631e-02 -1.120010659014203469e+02 4.516733985903231114e-05 3.956986115481146574e-04 5.245199999999999818e+02
4.310952671052113772e+00 -3.303808843314189059e-02 -1.113048461892923910e+02 4.517102995902121728e-05 3.963650404973442245e-04 5.263999999999999773e+02
4.310952297427084190e+00 -3.303809413943212259e-02 -1.106086264771644352e+02 4.517488212998059814e-05 3.970461224327078180e-04 5.282799999999999727e+02
4.310951915593474126e+00 -3.303810009676492326e-02 -1.099124067650364651e+02 4.517890377361730533e-05 3.977421678057823729e-04 5.301599999999999682e+02
4.310951525383648786e+00 -3.303810631605513110e-02 -1.092161870529085093e+02 4.518310225774948641e-05 3.984534822022055755e-04 5.320399999999999636e+02
4.310951126633179697e+00 -3.303811280813535173e-02 -1.085199673407805534e+02 4.518748489569437700e-05 3.991803653599407167e-04 5.339199999999999591e+02
4.310950719180962842e+00 -3.303811958374017199e-02 -1.078237476286525833e+02 4.519205893352256227e-05 3.999231109510095012e-04 5.357999999999999545e+02
4.310950302868359785e+00 -3.303812665350946282e-02 -1.071275279165246275e+02 4.519683155481036039e-05 4.006820081618287128e-04 5.376799999999999500e+02
4.310949877536321750e+00 -3.303813402805938493e-02 -1.064313082043966716e+02 4.520180992509938248e-05 4.014573469212418173e-04 5.395599999999999454e+02
4.310949443018368576e+00 -3.303814171818703765e-02 -1.057350884922687015e+02 4.520700133418900115e-05 4.022494307072598733e-04 5.414399999999999409e+02
4.310948999126278380e+00 -3.303814973537497202e-02 -1.050388687801407457e+02 4.521241353360253012e-05 4.030586026304452496e-04 5.433199999999999363e+02
4.310948545627960371e+00 -3.303815809265427811e-02 -1.043426490680127898e+02 4.521805531945670425e-05 4.038852857669730594e-04 5.451999999999999318e+02
4.310948082228276412e+00 -3.303816680549926527e-02 -1.036464293558848198e+02 4.522393713928479715e-05 4.047300181270987356e-04 5.470799999999999272e+02
4.310947608584643653e+00 -3.303817589163076524e-02 -1.029502096437568639e+02 4.523007095467965785e-05 4.055934242054804665e-04 5.489599999999999227e+02
4.310947124407134901e+00 -3.303818536770652958e-02 -1.022539899316289080e+02 4.523646801184803135e-05 4.064760325097781430e-04 5.508399999999999181e+02
4.310946629674351271e+00 -3.303819524113182221e-02 -1.015577702195009522e+02 4.524313330943652875e-05 4.073778820499927237e-04 5.527199999999999136e+02
4.310946124905703947e+00 -3.303820549842757803e-02 -1.008615505073729395e+02 4.525005774823016370e-05 4.082980259898728241e-04 5.546000000000000227e+02
4.310945611280007306e+00 -3.303821609888417388e-02 -1.001653307952449836e+02 4.525721384627052259e-05 4.092343154644096596e-04 5.564800000000000182e+02
