# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.059907270386952689e+02 -1.461179053236308090e-01 -1.332157377055255276e-01 1.725454254560460565e-03 1.977292973451150182e-01 2.402350778081328464e+00 2.707199999999999704e+02
-2.052945073265672704e+02 -1.443318431352043074e-01 -1.312723859316056729e-01 1.704227365651395446e-03 1.951002825497227533e-01 2.403543894693925598e+00 2.725999999999999659e+02
-2.045982876144393572e+02 -1.424648732463699996e-01 -1.292675225485533930e-01 1.688124817565977856e-03 1.923703004492768043e-01 2.404723811453157278e+00 2.744799999999999613e+02
-2.039020679023113587e+02 -1.405209285464797120e-01 -1.272040274739669741e-01 1.677178373385993437e-03 1.895441794547186865e-01 2.405894506242969300e+00 2.763599999999999568e+02
-2.032058481901833886e+02 -1.385037807629281026e-01 -1.250848519709450990e-01 1.671455920290113289e-03 1.866266794384407179e-01 2.407059180741769389e+00 2.782400000000000091e+02
-2.025096284780554470e+02 -1.364172497345912949e-01 -1.229127904896171186e-01 1.671059778029052121e-03 1.836224934235845541e-01 2.408221907362287251e+00 2.801200000000000045e+02
-2.018134087659274769e+02 -1.342649956231308228e-01 -1.206907047615872058e-01 1.676132773782330627e-03 1.805362436341466092e-01 2.409386030256985389e+00 2.820000000000000000e+02
-2.011171890537995068e+02 -1.320507226613435170e-01 -1.184213018250386551e-01 1.686853685847276635e-03 1.773724840027899319e-01 2.410555820716789199e+00 2.838799999999999955e+02
-2.004209693416715652e+02 -1.297779769827864804e-01 -1.161073523154666914e-01 1.703448282353962244e-03 1.741356958565720425e-01 2.411734871832110549e+00 2.857599999999999909e+02
-1.997247496295435951e+02 -1.274503451657664765e-01 -1.137514745051945858e-01 1.726182185652457967e-03 1.708302913273256340e-01 2.412927769262319888e+00 2.876399999999999864e+02
-1.990285299174156251e+02 -1.250712575678063765e-01 -1.113563470764830088e-01 1.755377185014230738e-03 1.674606088123732905e-01 2.414138475960861285e+00 2.895199999999999818e+02
-1.983323102052876834e+02 -1.226441818952543616e-01 -1.089244989748295311e-01 1.791401228481712474e-03 1.640309172981541108e-01 2.415372025659173083e+00 2.913999999999999773e+02
